city	city_ascii	province_id	province_name	lat	lng	population	density	timezone	ranking	postal	id	station_names	station_ids
Colwood	Colwood	BC	British Columbia	48.4236	-123.4958	18961.0	1073.6	America/Vancouver	3	V9B V9C	1124000395	['VICTORIA PORTAGE INLET', 'ALBERT HEAD', 'COLWOOD HATLEY DR', 'ESQUIMALT', 'ESQUIMALT LAGOON', 'ESQUIMALT HARBOUR', 'GOLDSTREAM LAKE', 'LANGFORD LAKE', 'METCHOSIN', 'METCHOSIN HAPPY VALLEY', 'METCHOSIN MOUNTAIN', 'MILLSTREAM', 'VICTORIA CAREY ROAD', 'VICTORIA FRANCIS PARK', 'VICTORIA HOLLAND 2', 'METCHOSIN PARRY BAY']	['101HFNE', '1010235', '1011810', '1012700', '1012707', '1012710', '1013240', '1014530', '1015105', '1015107', '1015109', '1015150', '1018600', '1018605', '1018617', '1015111']
Middlesex Centre	Middlesex Centre	ON	Ontario	43.05	-81.45	18928.0	32.2	America/Toronto	3	N0M N0L N6P N6H	1124001841	['COLDSTREAM', 'ILDERTON BEAR CREEK', 'LONDON NW']	['6141763', '6143722', '6144483']
Mont-Saint-Hilaire	Mont-Saint-Hilaire	QC	Quebec	45.5622	-73.1917	18859.0	427.8	America/Toronto	3	J3H	1124333461	['MONT ST HILAIRE', 'MONT ST HILAIRE MCGILL', 'STE MADELEINE']	['7025328', '7025332', '7027517']
Camrose	Camrose	AB	Alberta	53.0167	-112.8333	18772.0	450.5	America/Edmonton	3	T4V	1124351657	['CAMROSE', 'CAMROSE']	['3011239', '3011240']
Selwyn	Selwyn	ON	Ontario	44.4167	-78.3333	18653.0	59.0	America/Toronto	3	K9J K9L K0L	1124000937	['PETERBOROUGH TRENT U', 'PETERBOROUGH TRENTU FARM']	['6166455', '6166457']
Tillsonburg	Tillsonburg	ON	Ontario	42.8667	-80.7333	18615.0	838.6	America/Toronto	3	N4G	1124817746	['SPRINGFORD', 'TILLSONBURG', 'TILLSONBURG WWTP', 'TILLSONBURG NORTH']	['6137979', '6138267', '6138270', '6138269']
Pelham	Pelham	ON	Ontario	43.0333	-79.3333	18192.0	144.0	America/Toronto	3	L0S	1124000042	['FONTHILL', 'RIDGEVILLE', 'WELLAND']	['6132435', '6137161', '6139445']
Petawawa	Petawawa	ON	Ontario	45.9	-77.2833	18160.0	110.3	America/Toronto	3	K8H	1124206291	['PETAWAWA A', 'PETAWAWA HOFFMAN', 'PETAWAWA AWOS 2', 'PEMBROKE CLIMATE']	['6106398', '610FC98', '6106396', '6106367']
Stony Plain	Stony Plain	AB	Alberta	53.5264	-114.0069	17993.0	507.6	America/Edmonton	3	T7Z	1124982081	['EDMONTON STONY PLAIN', 'EDMONTON STONY PLAIN CS']	['301222F', '301A001']
Oak Bay	Oak Bay	BC	British Columbia	48.4264	-123.3228	17990.0	1710.1	America/Vancouver	3	V8P V8S V8R	1124761730	['VICTORIA PHYLLIS STREET', 'VICTORIA WILLOWS PARK', 'VICTORIA WEST', 'VICTORIA SHORT STREET', 'VICTORIA SHELBOURNE', 'VICTORIA PRINCESS AVE', 'ESQUIMALT', 'VICTORIA U VIC', 'VICTORIA AMROTH PLACE', 'VICTORIA BAY STREET', 'VICTORIA GONZALES HTS', 'VICTORIA GONZALES CS', 'VICTORIA GORDON HEAD', 'VICTORIA HOLLAND 2', 'VICTORIA JUBILEE', 'VICTORIA LANSDOWNE', 'VICTORIA MUSGRAVE STREET', 'VICTORIA NORTH DAIRY RD', 'VICTORIA NORTHRIDGE', 'VICTORIA ROWLEY ROAD', 'VICTORIA SINCLAIR ROAD', 'VICTORIA TILLICUM', 'VICTORIA TUDOR AVENUE', 'VICTORIA UNIVERSITY CS', 'VICTORIA HARBOUR A', 'TRIAL ISLAND', 'VICTORIA HARBOUR A', 'VICTORIA HARBOUR A']	['101HFEE', '101HF66', '101H6FF', '101QFEG', '101QF57', '101Q655', '1012700', '1018FF6', '1018590', '1018595', '1018610', '1018611', '1018614', '1018617', '1018629', '1018640', '1018644', '1018648', '1018651', '1018657', '1018658', '1018660', '1018666', '1018598', '1018615', '1018238', '1018619', '1018633']
North Grenville	North Grenville	ON	Ontario	44.9667	-75.65	17964.0	51.0	America/Toronto	3	K0G	1124000746	['KEMPTVILLE', 'KEMPTVILLE CS']	['6104025', '6104027']
Loyalist	Loyalist	ON	Ontario	44.25	-76.75	17943.0	52.4	America/Toronto	3	K7N K7R K0H	1124001145	[]	[]
Deux-Montagnes	Deux-Montagnes	QC	Quebec	45.5333	-73.8833	17915.0	2947.8	America/Toronto	2	J7R	1124980214	['FABREVILLE', 'STE GENEVIEVE']	['702BL09', '7027280']
Steinbach	Steinbach	MB	Manitoba	49.5258	-96.6839	17806.0	474.1	America/Winnipeg	3	R5G	1124152692	['STEINBACH']	['5022780']
Saint-Colomban	Saint-Colomban	QC	Quebec	45.73	-74.13	17740.0	191.4	America/Toronto	3	J5K	1124001676	[]	[]
Miramichi	Miramichi	NB	New Brunswick	47.0196	-65.5072	17692.0	98.8	America/Moncton	3	E1V E1N	1124714190	['CHATHAM', 'MIRAMICHI A', 'CHATHAM NBEPC', 'NEWCASTLE', 'MIRAMICHI RCS', 'MIRAMICHI SNOW']	['8100990', '8101000', '8101020', '8103600', '8100989', '8101002']
Esquimalt	Esquimalt	BC	British Columbia	48.4306	-123.4147	17533.0	2476.7	America/Vancouver	2	V9A	1124990218	['VICTORIA PORTAGE INLET', 'VICTORIA WEST', 'VICTORIA SHORT STREET', 'VICTORIA SHELBOURNE', 'VICTORIA PRINCESS AVE', 'ALBERT HEAD', 'COLWOOD HATLEY DR', 'ESQUIMALT', 'ESQUIMALT LAGOON', 'ESQUIMALT HARBOUR', 'VICTORIA U VIC', 'VICTORIA BAY STREET', 'VICTORIA CAREY ROAD', 'VICTORIA FRANCIS PARK', 'VICTORIA GONZALES HTS', 'VICTORIA GONZALES CS', 'VICTORIA HOLLAND 2', 'VICTORIA JUBILEE', 'VICTORIA NORTH DAIRY RD', 'VICTORIA NORTHRIDGE', 'VICTORIA TILLICUM', 'METCHOSIN PARRY BAY', 'VICTORIA HARBOUR A', 'VICTORIA HARBOUR A', 'VICTORIA HARBOUR A']	['101HFNE', '101H6FF', '101QFEG', '101QF57', '101Q655', '1010235', '1011810', '1012700', '1012707', '1012710', '1018FF6', '1018595', '1018600', '1018605', '1018610', '1018611', '1018617', '1018629', '1018648', '1018651', '1018660', '1015111', '1018615', '1018619', '1018633']
Central Saanich	Central Saanich	BC	British Columbia	48.5142	-123.3839	17385.0	421.9	America/Vancouver	3	V8M	1124000519	['SAANICH OLDFIELD NORTH', 'VICTORIA SHELBOURNE', 'VICTORIA PROSPECT LAKE', 'BEAVER LAKE', 'BRENTWOOD CLARKE ROAD', 'BRENTWOOD W SAANICH RD', 'CENTRAL SAANICH TANNER', 'CENTRAL SAANICH ISL VIEW', 'CORDOVA BAY', 'CORDOVA BAY SOUTH', 'ELK LAKE', 'ELK LAKE 2', 'SAANICH DOM ASTRO OBS', 'SAANICH OLDFIELD', 'SAANICH CAMOSUN COLLEGE', 'SAANICH DENSMORE', 'VICTORIA U VIC', 'VICTORIA CAREY ROAD', 'VICTORIA FRANCIS PARK', 'VICTORIA GORDON HEAD', 'VICTORIA HOLLAND 2', 'VICTORIA NORTHRIDGE', 'VICTORIA ROWLEY ROAD', 'VICTORIA SINCLAIR ROAD', 'CORDOVA BAY CLAREMOUNT', 'VICTORIA UNIVERSITY CS', 'VICTORIA HARTLAND CS']	['101F942', '101QF57', '101Q6NN', '1010774', '1010961', '1010965', '10114FF', '10114F6', '1011920', '1011922', '1012655', '1012656', '10169DK', '10169MK', '1016941', '1016942', '1018FF6', '1018600', '1018605', '1018614', '1018617', '1018651', '1018657', '1018658', '101J9K0', '1018598', '1018FJ5']
Sainte-Catherine	Sainte-Catherine	QC	Quebec	45.4	-73.58	17347.0	1851.4	America/Toronto	3	J5C	1124941451	['COTE ST LUC', 'LA SALLE', 'ST CONSTANT', 'ST MATHIEU LAPRAIRIE']	['7021945', '7024118', '7027085', '7027560']
Port Hope	Port Hope	ON	Ontario	43.95	-78.3	17294.0	62.0	America/Toronto	3	L0A L1A	1124105292	['PORT HOPE']	['6156670']
Inverness	Inverness	NS	Nova Scotia	46.2	-61.1	17235.0	4.5	America/Glace_Bay	3	B0E	1124840965	['APRIL BROOK IHD']	['8200155']
Saint-Basile-le-Grand	Saint-Basile-le-Grand	QC	Quebec	45.5333	-73.2833	17053.0	475.8	America/Toronto	3	J3N	1124000968	['ST BRUNO']	['7026920']
L’Ancienne-Lorette	L'Ancienne-Lorette	QC	Quebec	46.8	-71.35	16970.0	2197.0	America/Toronto	2	G2E	1124580674	['CAP ROUGE', 'DUBERGER', 'LES SAULES', 'NEUFCHATEL', 'QUEBEC 2', 'QUEBEC/JEAN LESAGE INTL A', 'STE FOY (PIE XII)', 'STE FOY MATAPEDIA', 'STE FOY', 'QUEBEC/JEAN LESAGE INTL', 'STE-FOY (U. LAVAL)', 'QUEBEC INTL A']	['7011170', '7012232', '7014298', '7015417', '7016281', '7016294', '7017BFN', '7017B65', '7017265', '701S001', '701Q004', '7016293']
Swift Current	Swift Current	SK	Saskatchewan	50.2881	-107.7939	16750.0	571.6	America/Swift_Current	3	S9H	1124460875	['SWIFT CURRENT', 'SWIFT CURRENT CDA SRL', 'SWIFT CURRENT CDA']	['4028035', '4028056', '4028060']
Pembroke	Pembroke	ON	Ontario	45.8167	-77.1	16571.0	1002.8	America/Toronto	3	K8A	1124877940	['PEMBROKE EDDY MATCH', 'PEMBROKE FORESTRY STN']	['6106362', '6106365']
Edmundston	Edmundston	NB	New Brunswick	47.3765	-68.3253	16437.0	153.8	America/Moncton	3	E7C E7B E3V	1124274233	['EDMUNDSTON', 'EDMUNDSTON', 'EDMUNDSTON FRASER CO', 'EDMUNDSTON']	['810JL00', '8101300', '8101301', '8101303']
Yorkton	Yorkton	SK	Saskatchewan	51.2139	-102.4628	16280.0	449.8	America/Regina	3	S3N	1124108820	['YORKTON', 'YORKTON A', 'YORKTON', 'YORKTON RCMP SNOW', 'YORKTON', 'YORKTON']	['4019070', '4019080', '4019085', '4019095', '4019075', '4019073']
Springfield	Springfield	MB	Manitoba	49.9292	-96.6939	16142.0	14.7	America/Winnipeg	3	R5N R5L R5M R5R R5P R5T	1124000696	['ANOLA']	['5020069']
Sylvan Lake	Sylvan Lake	AB	Alberta	52.3083	-114.0964	16142.0	692.8	America/Edmonton	3	T4S	1124397940	['SYLVAN LAKE']	['3026330']
Bracebridge	Bracebridge	ON	Ontario	45.0333	-79.3	16010.0	25.5	America/Toronto	3	P1L	1124793645	['BRACEBRIDGE', 'BRACEBRIDGE ONT HYDRO', 'SOUTH FALLS', 'TRETHEWEY FALLS', 'MUSKOKA AWOS', 'MUSKOKA']	['6110851', '6110854', '6117943', '6118920', '6115524', '6115529']
Summerside	Summerside	PE	Prince Edward Island	46.4	-63.7833	16001.0	567.2	America/Halifax	3	C1N C0B	1124487102	['HAMILTON', 'SUMMERSIDE CDA', 'SUMMERSIDE A', 'SUMMERSIDE']	['8300438', '8300600', '8300700', '8300596']
Canmore	Canmore	AB	Alberta	51.089	-115.359	15990.0	233.5	America/Edmonton	3	T1W	1124688642	['CANMORE']	['3051260']
Bathurst	Bathurst	NB	New Brunswick	47.62	-65.65	15985.0	132.7	America/Moncton	3	E2A	1124816720	['BATHURST', 'BATHURST', 'BATHURST A', 'BATHURST A']	['8100500', '8100502', '8100505', '8100506']
Greater Napanee	Greater Napanee	ON	Ontario	44.25	-76.95	15892.0	34.5	America/Toronto	3	K7R K0H K0K	1124001319	['NAPANEE']	['615NNPL']
Lake Country	Lake Country	BC	British Columbia	50.0833	-119.4142	15817.0	129.5	America/Vancouver	3	V4V	1124001544	['OKANAGAN CENTRE CAMP RD', 'OKANAGAN CENTRE', 'OYAMA', 'WINFIELD', 'WINFIELD WOOD LAKE', 'WOODS LAKE']	['112E700', '1125700', '1125907', '1128958', '1128959', '1128983']
Hanover	Hanover	MB	Manitoba	49.4433	-96.8492	15733.0	21.2	America/Winnipeg	3	R5G R0A	1124001704	[]	[]
Winkler	Winkler	MB	Manitoba	49.1817	-97.9397	15335.0	663.1	America/Winnipeg	3	R6W	1124205424	['SCHANZENFELD']	['5022623']
Saint-Charles-Borromée	Saint-Charles-Borromee	QC	Quebec	46.05	-73.4667	15285.0	827.0	America/Toronto	3	J6E	1124000877	['JOLIETTE', 'JOLIETTE VILLE']	['7013360', '7013362']
Cowansville	Cowansville	QC	Quebec	45.2	-72.75	15234.0	325.0	America/Toronto	3	J2K	1124357421	['DUNHAM']	['7022246']
Sainte-Anne-des-Plaines	Sainte-Anne-des-Plaines	QC	Quebec	45.7617	-73.8204	15221.0	162.9	America/Toronto	3	J0N	1124304532	['ST JANVIER']	['7017386']
Gaspé	Gaspe	QC	Quebec	48.8333	-64.4833	15163.0	13.5	America/Toronto	3	G4X	1124212754	['FAREWELL COVE', 'GASPE', 'GASPE A', 'GASPE A', 'GASPE A', 'GASPE AIRPORT']	['7052316', '7052600', '7052605', '7052601', '7052602', '7052603']
Sooke	Sooke	BC	British Columbia	48.3761	-123.7378	15086.0	266.6	America/Vancouver	3	V9Z	1124034713	['COWICHAN', 'MILNES LANDING', 'SOOKE', 'SOOKE OTTER POINT', 'SOOKE SASEENOS', 'VICTORIA MARINE']	['1012008', '1015160', '1017556', '1017570', '1017575', '1018642']
Kenora	Kenora	ON	Ontario	49.7667	-94.4833	14967.0	70.7	America/Winnipeg	3	P9N	1124844807	['KENORA', 'KENORA TCPL 49']	['6034070', '6034077']
Cold Lake	Cold Lake	AB	Alberta	54.4642	-110.1825	14961.0	249.7	America/Edmonton	3	T9M	1124089461	['COLD LAKE A', 'COLD LAKE SNOW']	['3081680', '3081682']
Brooks	Brooks	AB	Alberta	50.5642	-111.8989	14924.0	819.8	America/Edmonton	3	T1R	1124093123	['BROOKS', 'BROOKS', 'BROOKS 1', 'BROOKS AHRC', 'BROOKS NORTH']	['3030QLP', '3030838', '3030840', '3030856', '3030862']
Kentville	Kentville	NS	Nova Scotia	45.0775	-64.4958	14905.0	388.2	America/Halifax	3	B4N	1124530137	['HELLS GATE', 'KENTVILLE CDA', 'SHEFFIELD MILLS', 'SOUTH ALTON', 'KENTVILLE CDA CS']	['8202350', '8202800', '8205120', '8205170', '8202810']
Comox	Comox	BC	British Columbia	49.6733	-124.9022	14806.0	877.7	America/Vancouver	3	V0R V9M	1124788300	['COURTENAY MEADOWBROOK', 'CAPE LAZO', 'COMOX A', 'COURTENAY SANDWICK', 'LAZO']	['102JR88', '1021320', '1021830', '1021994', '1024592']
Pincourt	Pincourt	QC	Quebec	45.3833	-73.9833	14751.0	2078.0	America/Toronto	2	J7W	1124637966	['VAUDREUIL', 'MACDONALD COLLEGE', 'POINTE DU MOULIN', 'STE ANNE DE BELLEVUE', 'STE-ANNE-DE-BELLEVUE 1', 'MOBILE UPPER AIR STATION-QUEBEC']	['7018697', '7024400', '702607F', '7026839', '702FHL8', '7025000']
Mississippi Mills	Mississippi Mills	ON	Ontario	45.2167	-76.2	14740.0	28.8	America/Toronto	3	K7C K0A	1124001617	['ALMONTE', 'APPLETON']	['6100226', '6100285']
St. Clair	St. Clair	ON	Ontario	42.7833	-82.35	14659.0	23.7	America/Toronto	3	N8A N0N N0P	1124000228	[]	[]
Terrace	Terrace	BC	British Columbia	54.5164	-128.5997	14633.0	209.6	America/Vancouver	3	V8G	1124878479	['TERRACE', 'TERRACE A', 'TERRACE PCC', 'TERRACE A']	['1068100', '1068130', '1068131', '1068134']
Mercier	Mercier	QC	Quebec	45.32	-73.75	14626.0	318.2	America/Toronto	3	J6R	1124186621	['MERCIER']	['7024878']
West Lincoln	West Lincoln	ON	Ontario	43.0667	-79.5667	14500.0	37.4	America/Toronto	3	L0R	1124001460	['SMITHVILLE', 'SMITHVILLE']	['6137838', '6137839']
Lavaltrie	Lavaltrie	QC	Quebec	45.8833	-73.2833	14425.0	211.4	America/Toronto	3	J5T	1124818327	['LAVALTRIE CDA']	['7014260']
West Nipissing / Nipissing Ouest	West Nipissing / Nipissing Ouest	ON	Ontario	46.3667	-79.9167	14364.0	7.2	America/Toronto	3	P0H P1B P2B	1124000026	['STURGEON FALLS']	['6088144']
Strathmore	Strathmore	AB	Alberta	51.0378	-113.4003	14339.0	531.5	America/Edmonton	3	T1P	1124000881	['STRATHMORE']	['3036200']
High River	High River	AB	Alberta	50.5808	-113.8744	14324.0	645.4	America/Edmonton	3	T1V	1124607825	['HIGH RIVER TOWERS', 'HIGH RIVER RADIO', 'HIGH RIVER TOWN']	['303L24K', '3033242', '3033243']
Clearview	Clearview	ON	Ontario	44.3981	-80.0742	14151.0	25.4	America/Toronto	3	L0M L9Y	1124000053	['STAYNER', 'STAYNER 2']	['6117998', '6118000']
Lachute	Lachute	QC	Quebec	45.65	-74.3333	14100.0	129.8	America/Toronto	3	J8H	1124217062	['LACHUTE']	['7033650']
Rosemère	Rosemere	QC	Quebec	45.6369	-73.8	14090.0	1318.7	America/Toronto	3	J7A	1124741055	['STE THERESE SEMINAIRE', 'STE THERESE OUEST', 'FABREVILLE', 'AUTEUIL']	['7017753', '7017755', '702BL09', '7020392']
Matane	Matane	QC	Quebec	48.85	-67.5333	13987.0	71.5	America/Toronto	3	G4W	1124528318	['MATANE', 'PETITE MATANE']	['7054640', '7056003']
Thames Centre	Thames Centre	ON	Ontario	43.03	-81.08	13980.0	32.2	America/Toronto	3	N0M N0L N6M	1124000993	"['DORCHESTER', ""LONDON INT'L AIRPORT"", 'THAMESFORD', 'LONDON CS', 'NILESTOWN', 'LONDON A']"	['6142066', '6144475', '6148233', '6144478', '614N003', '6144473']
Powell River	Powell River	BC	British Columbia	49.8353	-124.5247	13943.0	482.4	America/Vancouver	3	V8A	1124154376	['POWELL RIVER', 'POWELL RIVER A', 'POWELL RIVER GRIEF POINT', 'POWELL RIVER WESTVIEW', 'GRIEF POINT', 'POWELL RIVER', 'POWELL RIVER A', 'POWELL RIVER A']	['1046390', '1046391', '1046400', '1046410', '1043304', '1046392', '1046395', '1046396']
Carleton Place	Carleton Place	ON	Ontario	45.1333	-76.1333	13940.0	1259.4	America/Toronto	3	K7C	1124676010	['ASHTON STN SESIA FARM', 'CARLETON PLACE', 'CARLETON PLACE', 'APPLETON']	['6100363', '6101249', '6101250', '6100285']
Guelph/Eramosa	Guelph/Eramosa	ON	Ontario	43.63	-80.22	13904.0	47.5	America/Toronto	3	N0B N1E N1H	1124001707	[]	[]
Grand Falls	Grand Falls	NL	Newfoundland and Labrador	48.9578	-55.6633	13853.0	252.6	America/St_Johns	3	A2A A2B	1124068277	['GRAND FALLS', 'RED CLIFF']	['8402050', '8403082']
North Battleford	North Battleford	SK	Saskatchewan	52.7575	-108.2861	13836.0	412.4	America/Swift_Current	3	S9A	1124789635	['NORTH BATTLEFORD A', 'NORTH BATTLEFORD', 'NORTH BATTLEFORD RCS', 'BATTLEFORDS UNION HOSPITAL SNOW', 'NORTH BATTLEFORD']	['4045600', '4045605', '4045607', '4040430', '4045695']
Mont-Laurier	Mont-Laurier	QC	Quebec	46.55	-75.5	13779.0	23.3	America/Toronto	3	J9L	1124355399	['MONT LAURIER', 'MONT LAURIER']	['7035158', '7035160']
Central Elgin	Central Elgin	ON	Ontario	42.7667	-81.1	13746.0	49.1	America/Toronto	3	N5R N5P N5L N0L	1124000475	['ST THOMAS', 'SPARTA']	['6137361', '6137968']
Mistassini	Mistassini	QC	Quebec	48.8229	-72.2154	13718.0	46.8	America/Toronto	3	G8L	1124980171	['DOLBEAU', 'MISTASSINI']	['7062020', '7064998']
Saugeen Shores	Saugeen Shores	ON	Ontario	44.4333	-81.3667	13715.0	80.2	America/Toronto	3	N0H	1124000488	['NORTH BRUCE', 'PORT ELGIN', 'SOUTHAMPTON 2']	['6125705', '6126654', '6127890']
Ingersoll	Ingersoll	ON	Ontario	43.0392	-80.8836	13693.0	1075.3	America/Toronto	3	N5C	1124716784	['INGERSOLL']	['6143780']
Beauharnois	Beauharnois	QC	Quebec	45.32	-73.87	13638.0	199.9	America/Toronto	3	J6N	1124880971	['MELOCHEVILLE', 'MERCIER', 'POINTE DU MOULIN']	['7024858', '7024878', '702607F']
South Stormont	South Stormont	ON	Ontario	45.0833	-74.9667	13570.0	30.3	America/Toronto	3	K0C	1124001793	[]	[]
Bécancour	Becancour	QC	Quebec	46.3333	-72.4333	13561.0	30.9	America/Toronto	3	G9H	1124242297	['BECANCOUR', 'TROIS-RIVIERES']	['7020570', '7018562']
Severn	Severn	ON	Ontario	44.75	-79.5167	13477.0	24.5	America/Toronto	3	L0K P0E L3V	1124489890	[]	[]
Lacombe	Lacombe	AB	Alberta	52.4683	-113.7369	13396.0	650.8	America/Edmonton	3	T4L	1124057569	['LACOMBE CDA', 'LACOMBE CDA 2']	['3023720', '3023722']
Sainte-Sophie	Sainte-Sophie	QC	Quebec	45.82	-73.9	13375.0	120.2	America/Toronto	3	J5J	1124001574	[]	[]
Val-des-Monts	Val-des-Monts	QC	Quebec	45.65	-75.6667	13328.0	30.7	America/Toronto	3	J8N	1124001051	['PERKINS']	['7036000']
Saint-Amable	Saint-Amable	QC	Quebec	45.65	-73.3	13322.0	362.3	America/Toronto	3	J0L	1124000904	['ST AMABLE']	['7026818']
Portage La Prairie	Portage La Prairie	MB	Manitoba	49.9728	-98.2919	13270.0	536.8	America/Winnipeg	3	R1N	1124282782	['PORTAGE LA PRAIRIE', 'PORTAGE LA PRAIRIE', 'PORTAGE LA PRAIRIE CDA', 'PORTAGE LA PRAIRIE 2', 'PORTAGE ROMANCE']	['5012279', '5012280', '5012321', '5012322', '5012300']
South Glengarry	South Glengarry	ON	Ontario	45.2	-74.5833	13150.0	21.7	America/Toronto	3	K6H K0C	1124001506	['GLEN GORDON', 'ST RAPHAEL']	['6102832', '6107352']
Sainte-Marie	Sainte-Marie	QC	Quebec	46.45	-71.0333	13134.0	122.1	America/Toronto	3	G6E	1124650507	['SCOTT']	['7027840']
North Perth	North Perth	ON	Ontario	43.73	-80.95	13130.0	26.6	America/Toronto	3	N4W N0K N0G	1124000749	['LISTOWEL', 'LISTOWEL ONT HYDRO']	['6144442', '6144444']
Thompson	Thompson	MB	Manitoba	55.7433	-97.8553	13035.0	784.3	America/Winnipeg	3	R8N	1124110693	['THOMPSON A', 'THOMPSON NRC', 'THOMPSON SOUTH', 'THOMPSON ZOO', 'THOMPSON A', 'THOMPSON AIRPORT']	['5062922', '5062923', '5062925', '5062926', '5062921', '5062918']
Trent Hills	Trent Hills	ON	Ontario	44.3142	-77.8514	12900.0	25.2	America/Toronto	3	K0K K0L	1124001755	['CAMPBELLFORD']	['6151137']
Trail	Trail	BC	British Columbia	49.095	-117.71	12863.0	472.0	America/Vancouver	3	V1R	1124817036	['ROSSLAND CITY YARD', 'ROSSLAND MACLEAN', 'TRAIL SUNNINGDALE', 'WARFIELD', 'WARFIELD RCS']	['1146870', '1146874', '1148212', '1148700', '1148705']
The Nation / La Nation	The Nation / La Nation	ON	Ontario	45.35	-75.0333	12808.0	19.5	America/Toronto	3	K0A K0B K0C	1124001243	['ST. ALBERT']	['6107276']
Amos	Amos	QC	Quebec	48.5667	-78.1167	12675.0	29.5	America/Toronto	3	J9T	1124939649	['AMOS', 'LA FERME']	['7090120', '7093710']
Wetaskiwin	Wetaskiwin	AB	Alberta	52.9694	-113.3769	12594.0	671.6	America/Edmonton	3	T9A	1124492484	['WETASKIWIN', 'WETASKIWIN AGCM']	['3017280', '3017282']
West Grey	West Grey	ON	Ontario	44.1833	-80.8167	12518.0	14.3	America/Toronto	3	N4N N0G N0C	1124000272	['DURHAM', 'WILDER LAKE']	['6112171', '6119511']
Warman	Warman	SK	Saskatchewan	52.3219	-106.5842	12419.0	948.3	America/Regina	3	S0K	1124688931	['MARTENSVILLE']	['4055043']
Dawson Creek	Dawson Creek	BC	British Columbia	55.7606	-120.2356	12323.0	461.1	America/Dawson_Creek	3	V1G	1124081402	['DAWSON CREEK', 'DAWSON CREEK A', 'DAWSON CREEK RADIO BCN', 'POUCE COUPE', 'DAWSON CREEK LWIS', 'DAWSON CREEK A']	['1182280', '1182285', '1182290', '1186350', '1182287', '1182289']
Sidney	Sidney	BC	British Columbia	48.6506	-123.3986	12318.0	2412.8	America/Vancouver	2	V8L	1124421362	"['BRENTWOOD BAY 2', 'COLE BAY', 'JAMES ISLAND', 'SAANICHTON MT NEWTON', 'PIERS ISLAND', 'SAANICHTON CDA', 'SIDNEY DEEP COVE', 'VICTORIA ARDMORE', ""VICTORIA INT'L A"", 'SAANICHTON MT NEWTON 2', 'VICTORIA INTL A', 'SAANICHTON CFIA']"	['1010960', '1011775', '1013720', '1016RM0', '1016169', '1016940', '1017329', '1018592', '1018620', '101F940', '1018621', '1016943']
Gravenhurst	Gravenhurst	ON	Ontario	44.9167	-79.3667	12311.0	23.8	America/Toronto	3	P0E P1P	1124842372	['GRAVENHURST BOOTH', 'GRAVENHURST', 'MUSKOKA A', 'GRAVENHURST BEAVER CREEK', 'MUSKOKA AWOS', 'MUSKOKA']	['611C001', '6113000', '6115525', '611S002', '6115524', '6115529']
Prince Rupert	Prince Rupert	BC	British Columbia	54.3122	-130.3271	12300.0	186.4	America/Vancouver	3	V8J	1124847707	['PRINCE RUPERT', 'PRINCE RUPERT FERN PASS', 'PRINCE RUPERT MONT CIRC', 'PRINCE RUPERT R PARK', 'PRINCE RUPERT SHAWATLANS']	['1066480', '1066484', '1066488', '1066492', '1066493']
Perth East	Perth East	ON	Ontario	43.47	-80.95	12261.0	17.2	America/Toronto	3	N4W N5A N3A N0K N0B	1124001760	[]	[]
North Saanich	North Saanich	BC	British Columbia	48.6142	-123.42	12235.0	329.2	America/Vancouver	3	V8L	1124000779	"['BRENTWOOD BAY 2', 'BRENTWOOD CLARKE ROAD', 'BRENTWOOD W SAANICH RD', 'CENTRAL SAANICH ISL VIEW', 'CENTRAL SAANICH VEYANESS', 'COLE BAY', 'JAMES ISLAND', 'SAANICHTON MT NEWTON', 'SAANICHTON CDA', 'VICTORIA ARDMORE', ""VICTORIA INT'L A"", 'SAANICHTON MT NEWTON 2', 'VICTORIA INTL A', 'SAANICHTON CFIA']"	['1010960', '1010961', '1010965', '10114F6', '1011467', '1011775', '1013720', '1016RM0', '1016940', '1018592', '1018620', '101F940', '1018621', '1016943']
Prévost	Prevost	QC	Quebec	45.87	-74.08	12171.0	347.2	America/Toronto	3	J0R	1124001584	['SHAWBRIDGE BOYS FARM']	['7037985']
Sainte-Adèle	Sainte-Adele	QC	Quebec	45.95	-74.13	12137.0	100.4	America/Toronto	3	J8B	1124439200	[]	[]
Sainte-Agathe-des-Monts	Sainte-Agathe-des-Monts	QC	Quebec	46.05	-74.28	12136.0	86.8	America/Toronto	3	J8C	1124041166	['STE AGATHE DES MONTS', 'STE AGATHE DES MONTS', 'STE AGATHE MANOR HOUSE']	['7036760', '7036762', '7036780']
Quesnel	Quesnel	BC	British Columbia	52.9784	-122.4927	12110.0	279.8	America/Vancouver	3	V2J	1124028015	['QUESNEL', 'QUESNEL AUT', 'QUESNEL A', 'QUESNEL AWOS', 'QUESNEL AIRPORT AUTO', 'QUESNEL']	['1096600', '1096601', '1096630', '1096625', '1096631', '1096629']
Les Îles-de-la-Madeleine	Les Iles-de-la-Madeleine	QC	Quebec	47.3833	-61.8667	12010.0	69.5	America/Halifax	3	G4T	1124000721	['ILES DE LA MADELEINE A', 'GRINDSTONE ISLAND', 'HAVRE AUX MAISONS', 'ILES DE LA MADELEINE', 'ILES DE LA MADELEINE A', 'ILES DE LA MADELEINE A']	['705C2G9', '7052960', '7053010', '7053KGR', '7053250', '7053254']
